date,AAPL,MSFT,NVDA,TSLA
2021-04-23,131.07650756835938,251.63101196289062,15.228545188903809,243.13333129882812
2021-04-26,131.466796875,252.01641845703125,15.440781593322754,246.06666564941406
2021-04-27,131.14476013183594,252.42112731933594,15.344762802124023,234.913330078125
2021-04-28,130.3542938232422,245.28123474121094,15.240015983581543,231.46665954589844
2021-04-29,130.25672912597656,243.30596923828125,15.287900924682617,225.6666717529297
2021-04-30,128.28550720214844,242.98797607421875,14.973407745361328,236.47999572753906
2021-05-03,129.33941650390625,242.67965698242188,14.801074028015137,228.3000030517578
2021-05-04,124.76268005371094,238.7579803466797,14.316741943359375,224.53334045410156
2021-05-05,125.00662994384766,237.48611450195312,14.42373275756836,223.64666748046875
2021-05-06,126.60706329345703,240.62730407714844,14.488078117370605,221.17999267578125
2021-05-07,127.28150939941406,243.25778198242188,14.776633262634277,224.1233367919922
2021-05-10,123.99708557128906,238.17025756835938,14.231447219848633,209.67999267578125
2021-05-11,123.07823944091797,237.25485229492188,14.271852493286133,205.73333740234375
2021-05-12,120.00885009765625,230.28836059570312,13.725415229797363,196.6300048828125
2021-05-13,122.15938568115234,234.17147827148438,13.632389068603516,190.56333923339844
2021-05-14,124.58358764648438,239.1048583984375,14.208751678466797,196.5800018310547
2021-05-17,123.4301528930664,236.24310302734375,14.131439208984375,192.27667236328125
2021-05-18,122.04208374023438,234.21966552734375,13.982047080993652,192.6233367919922
2021-05-19,121.88568878173828,234.7991485595703,14.031929016113281,187.82000732421875
2021-05-20,124.44673919677734,238.0441131591797,14.577362060546875,195.5933380126953
2021-05-21,122.6090316772461,236.77899169921875,14.95569896697998,193.6266632080078
2021-05-24,124.24147033691406,242.19696044921875,15.574460983276367,202.14666748046875
2021-05-25,124.04597473144531,243.10479736328125,15.610123634338379,201.56333923339844
2021-05-26,123.99708557128906,242.88270568847656,15.662246704101562,206.3766632080078
2021-05-27,122.46238708496094,240.77731323242188,15.45075798034668,210.28334045410156
2021-05-28,121.80746459960938,241.13462829589844,16.205442428588867,208.4066619873047
2021-06-01,121.48490905761719,238.9326629638672,16.225391387939453,207.96665954589844
2021-06-02,122.2473373413086,238.8361053466797,16.737903594970703,201.7066650390625
2021-06-03,120.76152801513672,237.30052185058594,16.928937911987305,190.94667053222656
2021-06-04,123.05867004394531,242.20660400390625,17.53598403930664,199.68333435058594
2021-06-07,123.0684585571289,245.123291015625,17.57663345336914,201.7100067138672
2021-06-08,123.88957214355469,243.9257354736328,17.415023803710938,201.19667053222656
2021-06-09,124.27079772949219,244.9108123779297,17.32048225402832,199.5933380126953
2021-06-10,123.27372741699219,248.43589782714844,17.387083053588867,203.3733367919922
2021-06-11,124.48585510253906,249.06369018554688,17.78646469116211,203.29666137695312
2021-06-14,127.5454330444336,250.9951934814453,17.979541778564453,205.89666748046875
2021-06-15,126.72435760498047,249.5175323486328,17.749794006347656,199.7866668701172
2021-06-16,127.22288513183594,248.57107543945312,17.771493911743164,201.6233367919922
2021-06-17,128.82598876953125,251.97056579589844,18.616655349731445,205.53334045410156
2021-06-18,127.52593231201172,250.55093383789062,18.598194122314453,207.77000427246094
2021-06-21,129.3245086669922,253.64137268066406,18.38715171813965,206.94332885742188
2021-06-22,130.96670532226562,256.4228515625,18.845653533935547,207.90333557128906
2021-06-23,130.6930389404297,256.1910400390625,19.015775680541992,218.85667419433594
2021-06-24,130.40953063964844,257.5624694824219,19.163707733154297,226.60667419433594
2021-06-25,130.1162872314453,255.9496612548828,18.989585876464844,223.9566650390625
2021-06-28,131.748779296875,259.5229797363281,19.941516876220703,229.57333374023438
2021-06-29,133.2638702392578,262.1112976074219,19.983173370361328,226.9199981689453
2021-06-30,133.8797149658203,261.62835693359375,19.95897674560547,226.56666564941406
2021-07-01,134.1827392578125,262.304443359375,20.168020248413086,225.97332763671875
2021-07-02,136.81222534179688,268.14739990234375,20.442420959472656,226.3000030517578
2021-07-06,138.825927734375,268.156982421875,20.653459548950195,219.86000061035156
2021-07-07,141.3185577392578,270.3492736816406,20.327425003051758,214.88333129882812
2021-07-08,140.0184783935547,267.9252014160156,19.859447479248047,217.60333251953125
2021-07-09,141.84642028808594,268.4274597167969,20.006624221801758,218.98333740234375
2021-07-12,141.25015258789062,267.82861328125,20.467870712280273,228.56666564941406
