date,AAPL,MSFT,NVDA,TSLA
2018-01-03,-0.00017400940047529456,0.0046537395801664605,0.06581423402622377,-0.010233112708571634
2018-01-04,0.004644932114602041,0.008801616800394818,0.005271067864613066,-0.008289977599700626
2018-01-05,0.011385076997417753,0.012398124284452194,0.008474274012572502,0.006229740634655645
2018-01-08,-0.0037138701085576153,0.0010203523107159551,0.030640728380762594,0.06263821959024418
2018-01-09,-0.00011498896031314487,-0.0006793226581914835,-0.0002704397926137636,-0.00808538113492141
2018-01-10,-0.00022935094708798065,-0.0045341801215746935,0.007839922375904917,0.003326413914539472
2018-01-11,0.005680282395130298,0.002960344172655116,0.0017886724653166652,0.009408646715617364
2018-01-12,0.010326405892145507,0.017257107017752293,-0.004909227616232137,-0.005119110235858537
2018-01-16,-0.005082587568294716,-0.013951095206993225,-0.012871125362003522,0.011421116241414841
2018-01-17,0.016516553127890354,0.020260541543149158,0.020944054354023134,0.02087858455510405
2018-01-18,0.0008932428914683044,-0.0004439347517873893,-0.0012461473064550033,-0.007460532163804823
2018-01-19,-0.0044627732757578364,-0.0011097324714006707,0.0252630464572261,0.015816873268893028
2018-01-22,-0.008181269824335313,0.017889062805605205,0.015557702460291978,0.004399674810198428
2018-01-23,0.0002262590289854316,0.003165412434992465,0.022337433958564468,0.0034987229726255453
2018-01-24,-0.01592904004136253,-0.0008706855387277113,-0.013017452747597469,-0.019558338950656062
2018-01-25,-0.017850609518313743,0.0055546457972111,0.0023322442438387103,-0.02385156263182675
2018-01-26,0.0023378104752966866,0.018736938105958778,0.02953267157005146,0.015430662178036458
2018-01-29,-0.020698608640654315,-0.0014883573536499384,0.014465805548877997,0.019483745784611983
2018-01-30,-0.005894261386178878,-0.012563840734772458,-0.01673051095483602,-0.010614261699658623
2018-01-31,0.0027548209366392573,0.024477017257412692,0.012689478062776871,0.024550343604870628
2018-02-01,0.0020905207436727746,-0.00789391605844858,-0.021562221212670485,-0.014281293846785892
2018-02-02,-0.043390160143227385,-0.02631037344223386,-0.02902305438736319,-0.015747955382294787
2018-02-05,-0.02498437082719318,-0.04118511782570822,-0.08487471300441018,-0.03089455173037159
2018-02-06,0.041791720228864015,0.03784094428861273,0.05559206607632139,0.0025215270216487617
2018-02-07,-0.021407029718604975,-0.018833122100075594,0.014273746123736553,0.03302687941110416
2018-02-08,-0.027516599647918194,-0.05133357393823845,-0.04930044872230388,-0.0862898619278617
2018-02-09,0.012231334329956045,0.03728988941725131,0.06693648176527067,-0.015258637910555595
2018-02-12,0.04027897327241803,0.010773506964403934,-0.017451145078957286,0.017105860055229627
2018-02-13,0.01001778766401884,0.00785359476929881,0.0201729803718651,0.025116342037434514
2018-02-14,0.018437560280375465,0.015658346063808448,0.03778535562848573,-0.004171050736881954
2018-02-15,0.033577852392860486,0.020372122198610843,0.021041917592220294,0.036486630791516816
2018-02-16,-0.0032369805944180152,-0.007122858570963508,-0.010790908725315962,0.004250554934988493
2018-02-20,-0.0033636658854423462,0.00782598904490528,0.021489720129260537,-0.002146044443118056
2018-02-21,-0.004539068145248071,-0.01326573719757973,-0.030392174929589677,-0.004391140631703649
2018-02-22,0.008359348532424482,0.002623475152920385,0.0032731517309620983,0.03861385365210501
2018-02-23,0.017391289642117558,0.025400393071053573,0.015610171548874785,0.016985883239315713
2018-02-26,0.0197719765327542,0.014459318884353145,0.002643031012039332,0.01525350712013207
2018-02-27,-0.00324084031109817,-0.012785947419590937,-0.00210867908611978,-0.017990057260484416
